gene_anno,DFB_A,DFB_B,Fe_A,Fe_B
scaffold_75504_c1_2_FutA2-family-iron-binding-proteins,0.021743895,0.000776143,0.000465378,0.000705436
scaffold_75559_c1_3_YfeB-family-membrane-proteins,0.000446348,0.001039282,0.00050129,0.00044822
scaffold_75559_c1_4_YfeA-family-iron-binding-proteins,0.000619845,0.000712316,0.001709418,0.001410873
scaffold_759087_c1_1_PF04773_FecR,0.000100732,0.000141484,0.000293064,0.000236448
scaffold_759275_c1_2_ExbB-family,6.41E-05,0.000122729,0.000174773,0.000205105
scaffold_7596383_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.002112589,0.00291861,0.001290964,0.000960737
scaffold_75973_c1_2_ExbB-family,0.000811702,0.000891337,0.001047924,0.000987296
scaffold_75973_c1_3_ExbD-family,0.000523047,0.000445243,0.000679341,0.000318896
scaffold_761639_c1_1_FpvE-family-permease,0.00068408,0.001471127,0.000687412,0.000537808
scaffold_7616451_c1_1_PF04773_FecR,0.00065802,0.000221107,0.000472304,3.70E-05
scaffold_762_c1_2_FutA1-family-iron-binding-proteins,0.002346762,0.001147313,0.000355601,0.000496266
scaffold_7620959_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000146926,4.69E-05,0.000267162,0.000195955
scaffold_7623_c1_3_FptX-family-siderophore-transport,0.001101417,0.0008148,0.000405318,0.000811422
scaffold_7623_c1_5_PirA-family-siderophore-receptor,0.001611459,0.001529631,0.001155486,0.001751795
scaffold_7627_c1_2_PirA-family-siderophore-receptor,0.000107818,3.75E-05,0.000160405,5.75E-05
scaffold_7627_c1_6_PvdR-family-sideropore-export,0.000100085,6.39E-05,2.27E-05,0.000160179
scaffold_76367_c1_1_HmuY-substrate-binding-protein,0.012338218,0.006606241,3.58E-05,0
scaffold_76367_c1_2_PirA-family-siderophore-receptor,0.000413596,8.92E-05,1.95E-05,0
scaffold_766467_c1_1_ExbB-family,0.000855629,0.001533741,0.001226708,0.00126404
scaffold_766467_c1_2_ExbD-family,0.000313936,0.000801711,0.000594627,0.000837389
scaffold_768441_c1_2_PF00210-Ferritin_like_domain,0.000158105,0.00010094,0.000527064,0.000674765
scaffold_769604_c1_2_ChuX-family-substrate-binding-protein,0.000603424,0.000486628,0.000317619,0.000288028
scaffold_769604_c1_3_HemS-family-heme-degradation,0.000673412,0.000171972,9.18E-05,0.000323325
scaffold_77043_c1_2_YfeA-family-iron-binding-proteins,0.003588259,0.005196743,0.003448443,0.003096212
scaffold_77043_c1_3_YfeB-family-membrane-proteins,0.000915463,0.003328199,0.001179108,0.001614364
scaffold_7712_c1_2_FpvE-family-permease,0.000164757,0.000210374,0.000106994,0.000251126
scaffold_7712_c1_3_PvuD-family-ATP-binding-protein,6.89E-05,0.00017588,7.51E-05,0.000279235
scaffold_7712_c1_4_HatD-family-substrate-binding-protein,0.000107587,0.000398385,0.000381476,8.04E-05
scaffold_7728785_c1_1_PF01475-Iron_dependent_repressor-fur_family,7.06E-05,0.000631121,9.63E-05,7.53E-05
scaffold_773654_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000303035,0.000806119,0.001354593,0.000565819
scaffold_774464_c1_1_PF04773_FecR,2.96E-05,0.000176166,6.27E-05,2.10E-05
scaffold_7748514_c1_1_PF00210-Ferritin_like_domain,0.00055945,0.000625052,0.000508635,0.000746135
scaffold_775_c1_5_PF01475-Iron_dependent_repressor-fur_family,0.000263509,0.000605641,0.000479149,0.000730996
scaffold_7757_c1_4_PF01475-Iron_dependent_repressor-fur_family,0.000722767,0.000605641,0.001581191,0.000554272
scaffold_7758588_c1_1_PF00210-Ferritin_like_domain,0,0.002016762,0.00083488,0.000744627
scaffold_776_c1_8_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,0.000152835,0.000127857,0.00024197,0.000289587
scaffold_776844_c1_2_PF00210-Ferritin_like_domain,6.38E-05,0.000868911,0.000464018,0.000181516
scaffold_778354_c1_2_ExbB-family,0.000839175,0.001785863,0.001215072,0.000762716
scaffold_7797_c1_1_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,5.48E-05,0.000186663,0.000249206,0.000370443
scaffold_781136_c1_2_PF00210-Ferritin_like_domain,4.52E-05,0.00023072,0.000266954,0.000409679
scaffold_7817_c1_8_PF01475-Iron_dependent_repressor-fur_family,0.000776066,0.000537937,0.000362868,0.00056779
scaffold_781770_c1_1_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,0.000124963,0.000191474,0,5.33E-05
scaffold_78262_c1_2_PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain,0.000424692,0.000372815,0.001110086,0.000339845
scaffold_783511_c1_1_PF04773_FecR,0.000277438,0.000354253,0.000774733,0.000740036
scaffold_78422_c1_1_PF04773_FecR,0.000413444,0.000335945,0.000939726,0.0008622
scaffold_78563_c1_2_PF04773_FecR,8.85E-05,0,5.36E-05,6.29E-05
scaffold_7862_c1_4_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,0.00013945,0.000164363,0.000156041,0.000171677
scaffold_7871_c1_1_PirA-family-siderophore-receptor,0.002939215,0.005585857,0.003318555,0.003602765
scaffold_7871_c1_2_HatD-family-substrate-binding-protein,0.000876532,0.00211744,0.001744601,0.001377554
scaffold_7871_c1_4_FpvE-family-permease,0.000324868,0.000267622,0.000495443,0.000447251
scaffold_7871_c1_5_HmuV-family-ATP-binding-protein,0.000197325,0.000539912,0.000551021,0.000240614
scaffold_7871_c1_6_HatD-family-substrate-binding-protein,0.000320861,0.000470394,0.000270108,0.000278947
scaffold_78791_c1_2_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000919321,0.001904252,0.001374457,0.001569398
scaffold_7903200_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000855629,0.000273132,0.000842738,0.000684688
scaffold_79078_c1_1_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,7.49E-05,4.10E-05,7.14E-05,7.23E-05
scaffold_791147_c1_1_PF00210-Ferritin_like_domain,0.000183129,0.000901925,0.002378508,0.002316775
scaffold_79300_c1_2_PF01475-Iron_dependent_repressor-fur_family,0.000259745,0.000693471,0.001331038,0.001385679
scaffold_793204_c1_2_PF01475-Iron_dependent_repressor-fur_family,0,9.05E-05,0.000429367,5.04E-05
scaffold_79332_c1_3_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.002952509,0.00328009,0.003108972,0.003221385
scaffold_794614_c1_2_PF01475-Iron_dependent_repressor-fur_family,0.000358858,6.11E-05,0.000239259,0.000153154
scaffold_79538_c1_4_PF01475-Iron_dependent_repressor-fur_family,0.000118066,0.000301509,0.000923139,0.00090699
scaffold_7979968_c1_1_PF00210-Ferritin_like_domain,0,0.000316585,0.000375696,0.000176359
scaffold_7994933_c1_1_PF01325-Iron_dependent_repressor-dtxR_family_N,0.000449867,0.000718027,0.000409005,0.000519987
scaffold_7996949_c1_1_PF00210-Ferritin_like_domain,0.000180021,0.000735563,0.001178421,0.000806712
scaffold_79997_c1_1_PF04773_FecR,0.000160569,0.000289449,0.000188922,0.000201553
scaffold_799997_c1_2_PF00210-Ferritin_like_domain,0.00070131,0.001061313,0.000354228,0.000692839
scaffold_80041_c1_2_FbpC-family-ATPase,0.000101293,0.000181074,0.000110511,0.00017292
scaffold_80041_c1_3_FbpA-family-iron-binding-protein,0.000230015,0.000657327,0.000547702,0.000712873
scaffold_802214_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000213907,0.000307273,0.000510505,0.000513516
scaffold_80315_c1_2_ExbB-family,0.000138267,0.000176549,0.000201133,0.000324554
scaffold_80379_c1_2_YfeB-family-membrane-proteins,0.000202024,0.000184256,6.56E-05,0.000107775
scaffold_80379_c1_3_YfeA-family-iron-binding-proteins,0.000570834,0.000296952,0.000422877,0.000360921
scaffold_8038063_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.001332155,0.000689591,0.001145687,0.000806712
scaffold_804421_c1_1_ExbB-family,3.60E-05,9.19E-05,3.27E-05,5.76E-05
scaffold_80621_c1_2_PF01475-Iron_dependent_repressor-fur_family,0.000263509,0.000134587,4.79E-05,8.43E-05
scaffold_80727_c1_1_PF04773_FecR,0.000520171,0.000371703,0.00027768,0.00041243
scaffold_809342_c1_1_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000522153,0.000166681,0.00033909,0.000358145
scaffold_80958_c1_3_PF00210-Ferritin_like_domain,0.001270258,0.014724808,0.005140347,0.004942887
scaffold_810407_c1_2_PF01475-Iron_dependent_repressor-fur_family,0.000184123,0.000176326,0.000146474,0.000196451
scaffold_811073_c1_1_PF00210-Ferritin_like_domain,0.001015245,0.000659953,0.000604165,0.00131956
scaffold_811963_c1_1_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000584752,0.000466658,0.001295869,0.000565413
scaffold_813202_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.00010855,0.000485115,0.001184284,0.000810726
scaffold_8136_c1_5_PF00210-Ferritin_like_domain,0.000194808,0.00016583,7.87E-05,0.000161663
scaffold_81409_c1_1_PirA-family-siderophore-receptor,0.000155847,0.000245429,4.72E-05,5.54E-05
scaffold_81409_c1_2_HmuY-substrate-binding-protein,0.000206485,0.00011718,0,0.000146873
scaffold_815338_c1_2_PF00210-Ferritin_like_domain,0.000385989,0.000570678,0.001015849,0.000823666
scaffold_8159_c1_5_TonB-family,1.81E-05,0.000231007,9.87E-05,7.72E-05
scaffold_8159_c1_6_ExbD-family,0.000161619,0.000343944,0.000195919,0.00017244
scaffold_8159_c1_7_ExbB-family,0.000290914,0.000212263,0.00052898,0.000155196
scaffold_8159_c1_8_ExbB-family,0.000692273,0.000802661,0.000629394,0.000500906
scaffold_816359_c1_2_PF00210-Ferritin_like_domain,0.000127594,0.002959729,0.010266393,0.00304039
scaffold_81649_c1_1_PF00210-Ferritin_like_domain,0.000834042,0.000851971,0.003639772,0.003879901
scaffold_81899_c1_1_HmuV-family-ATP-binding-protein,0.000407062,0.000173255,7.40E-05,2.90E-05
scaffold_81899_c1_3_HatD-family-substrate-binding-protein,0.000229542,0.000339373,2.20E-05,2.58E-05
scaffold_8191_c1_10_ExbB-family,0.003178913,0.005106561,0.005765999,0.005723064
scaffold_8191_c1_7_TonB-family,0.000684682,0.00149594,0.000968322,0.000925332
scaffold_8191_c1_8_ExbD-family,0.002096916,0.003863721,0.004030096,0.00382326
scaffold_8191_c1_9_ExbB-family,0.001246774,0.001591969,0.003532832,0.002660503
scaffold_8192556_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.002240625,0.002345073,0.002404456,0.000940582
scaffold_820_c1_9_PF01475-Iron_dependent_repressor-fur_family,0.001929531,0.001484575,0.002653897,0.001319694
scaffold_82040_c1_4_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000516537,0.000527641,0.000826532,0.000705436
scaffold_822037_c1_1_PF00210-Ferritin_like_domain,7.10E-05,0.00024915,0.000209657,0.000378527
scaffold_82295_c1_4_ExbB-family,0.000335273,0.000312843,0.000164134,0.000137585
scaffold_82309_c1_2_ExbD-family,0.000238889,0.000101677,0.000217191,0.000254884
scaffold_82309_c1_3_ExbB-family,0.000323892,0.000300777,0.000281088,6.28E-05
scaffold_82405_c1_5_PF00210-Ferritin_like_domain,0.000929767,0.001556542,0.001258582,0.001058155
scaffold_8252355_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000568191,0.001064077,0.000137755,0.000282909
scaffold_8257316_c1_1_PF00210-Ferritin_like_domain,0.000344503,0.00039101,0.000348013,0.000449252
scaffold_82588_c1_3_FpvE-family-permease,0.000184456,0.000336467,0.000251553,0.000154634
scaffold_82588_c1_4_FpvD-family-siderophore-transport,0.000198628,0.00035117,0.000458412,0.000293438
scaffold_82600_c1_2_ExbB-family,0.000331744,0.000619099,0.000382815,0.000340342
scaffold_82600_c1_4_ExbD-family,0,0.000262825,0.000358684,0.000457535
scaffold_82600_c1_5_ExbD-family,4.69E-05,0.000449346,0.000383937,0.000325411
scaffold_826133_c1_1_PF04773_FecR,1.00E-04,9.57E-05,0.000170419,0.000186662
scaffold_82710_c1_2_ExbB-family,6.23E-05,0.002839012,0,0.001463277
scaffold_82812_c1_3_PF04773_FecR,0.000218404,2.79E-05,9.93E-05,6.99E-05
scaffold_82824_c1_2_ExbB-family,0.00039025,0.0003624,0.000435441,0.000435306
scaffold_8287733_c1_1_PF04773_FecR,0.000156405,0.000249637,0.000391047,0.000250316
scaffold_829574_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000156165,5.70E-05,0.000121698,0.000476061
scaffold_83022_c1_6_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000668316,0.000677663,0.000214451,0.000125835
scaffold_8302661_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000239764,0.000408197,0.000472304,8.53E-05
scaffold_8314341_c1_1_PF00210-Ferritin_like_domain,0.003353591,0.007635557,0.005216333,0.006337171
scaffold_83239_c1_2_PF00210-Ferritin_like_domain,0.000735612,0.000443058,0.004593244,0.005286735
scaffold_8328443_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.00351521,0.00227003,0.002020411,0.00112086
scaffold_83305_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000155847,0.000198996,9.45E-05,0.000166281
scaffold_83318_c1_4_PF01475-Iron_dependent_repressor-fur_family,0.000854194,0.002119064,0.000909739,0.00062495
scaffold_834644_c1_1_PF04773_FecR,0.000167192,0.000133427,5.70E-05,0.000301027
scaffold_8354434_c1_1_PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain,0.000206615,0.001002519,0.000413266,0.000132269
scaffold_8357927_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.003066863,0.003412505,0.002628968,0.002944985
scaffold_8365_c1_6_TonB-family,0.000486057,0.000390768,0.000425541,0.000422563
scaffold_8365_c1_7_ExbD-family,0.00066846,0.00068283,0.000632054,0.000713217
scaffold_8365_c1_8_ExbB-family,0.000392568,0.000817844,0.000544759,0.000374763
scaffold_8365_c1_9_ExbB-family,0.000786688,0.001588748,0.001080147,0.00089075
scaffold_8405798_c1_1_PF00210-Ferritin_like_domain,0.00440649,0.02791409,0.01026844,0.008900949
scaffold_8425_c1_3_ExbD-family,4.38E-05,0.000363628,0.000159331,0.000280475
scaffold_8425_c1_5_ExbB-family,0.000194808,0.00033166,0.000236152,0.000467667
scaffold_8428597_c1_1_PF01475-Iron_dependent_repressor-fur_family,0,0.000221107,0.000196793,0.000461893
scaffold_8439847_c1_1_PF00210-Ferritin_like_domain,4.33E-05,0,0.000275511,0.000415704
scaffold_8455_c1_6_ExbB-family,0.000237158,0.000121128,5.75E-05,0.000236168
scaffold_8455_c1_8_TonB-family,0.000116366,0.000260022,0.000211592,0
scaffold_8466190_c1_1_PF00210-Ferritin_like_domain,0.001197359,0.001698748,0.00116924,0.000899001
scaffold_85063_c1_3_TonB-family,0.000163435,0.000365199,7.43E-05,0.000305161
scaffold_85160_c1_1_YfeA-family-iron-binding-proteins,0.000226931,5.65E-05,0.000236511,0.000259841
scaffold_8524757_c1_1_PF00210-Ferritin_like_domain,0.006696341,0.040486822,0.01745796,0.018121975
scaffold_855052_c1_2_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000268599,0.000105528,7.51E-05,4.41E-05
scaffold_8563_c1_1_FutA1-family-iron-binding-proteins,0.000537558,0.001063236,4.79E-05,0.000224922
scaffold_8563_c1_2_FbpB-FutB-family-iron-permease,0.000156405,0.000108176,0.000106649,0.000111252
scaffold_8563_c1_3_FutC-family-ATPase,0.00019854,0.000146769,6.65E-05,0.000267579
scaffold_856922_c1_1_PF00210-Ferritin_like_domain,2.03E-05,0.000155639,0.00011082,0
scaffold_85747_c1_2_ExbD-family,0.000587249,0.000749841,0.000657118,0.000481975
scaffold_85747_c1_3_ExbD-family,0.000695966,0.000999742,0.001202228,0.000761129
scaffold_85747_c1_5_ExbB-family,0.003224296,0.003544343,0.002644901,0.002573667
scaffold_858410_c1_1_ExbB-family,5.80E-05,0.000388479,1.32E-05,0.000123662
scaffold_858620_c1_1_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,0.000197406,0.000106131,0.000207814,0.000199538
scaffold_86097_c1_4_PF01475-Iron_dependent_repressor-fur_family,0.000131754,0.000168233,0.000311447,8.43E-05
scaffold_8615_c1_2_YfeB-family-membrane-proteins,8.83E-05,0.0001127,0.000144442,0.000226014
scaffold_8615_c1_3_YfeA-family-iron-binding-proteins,0.001660961,0.001618861,0.001331386,0.001572933
scaffold_8615_c1_4_PF01475-Iron_dependent_repressor-fur_family,0.000247376,0.00037904,0.000944608,0.000448696
scaffold_863505_c1_2_PF01475-Iron_dependent_repressor-fur_family,0.001203027,0.001152083,0.0026101,0.001371093
scaffold_86472_c1_1_PF04773_FecR,0.000323661,0.000158016,0.000346191,0.000345331
scaffold_864849_c1_2_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000206811,8.80E-05,4.70E-05,5.52E-05
scaffold_8680711_c1_1_PF04773_FecR,0.000283358,0.000783924,4.29E-05,0.000151165
scaffold_86854_c1_1_ExbB-family,7.93E-05,0.00033769,0.000240446,0.000253957
scaffold_86854_c1_3_ExbD-family,0.000155645,0.000307141,0.000385929,0.000558585
scaffold_86854_c1_4_ExbD-family,0.000168158,5.37E-05,0.000420432,0.000134563
scaffold_869970_c1_1_PF00210-Ferritin_like_domain,0.000708988,0.000467245,0.000790143,0.000122009
scaffold_871531_c1_1_PF00210-Ferritin_like_domain,0.000323238,0.000593303,0.001010205,0.001228635
scaffold_872247_c1_1_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000148425,0.00035535,6.75E-05,3.96E-05
scaffold_873107_c1_2_PF04773_FecR,0.002593419,0.002501593,0.002819178,0.002240718
scaffold_8746101_c1_1_PF00210-Ferritin_like_domain,0.000540549,0.00345106,0.002099837,0.00193995
scaffold_87666_c1_1_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,6.15E-05,0.000130796,4.66E-05,4.37E-05
scaffold_880294_c1_1_PF04773_FecR,6.88E-05,0.000146475,0.000104294,7.34E-05
scaffold_88179_c1_1_LbtU-family-siderophore receptor,0.000340142,0.000300074,0.000106831,0.00025734
scaffold_88179_c1_2_PirA-family-siderophore-receptor,0.000575253,0.000616476,0.00042961,0.000328805
scaffold_882397_c1_2_PF00210-Ferritin_like_domain,0,0,0.000408164,0
scaffold_88373_c1_1_PF04773_FecR,0.000280264,0.000313128,0.000324879,4.49E-05
scaffold_883860_c1_2_PF00210-Ferritin_like_domain,0.000204293,0.000365199,0,0
scaffold_887596_c1_2_PF01475-Iron_dependent_repressor-fur_family,0.000110195,7.04E-05,0.000551021,0.000440898
scaffold_8891_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000354197,0.00033166,0,0.000403107
scaffold_89028_c1_2_FeoA-family-iron-transporter,0.000909106,0.000488763,0.000217508,0.000102103
scaffold_89028_c1_3_FeoB-family-iron-transporter,0.000224877,0.000273132,0.000189491,0.000181413
scaffold_89256_c1_2_ExbD-family,0.003028241,0.004076995,0.00728039,0.008733156
scaffold_89256_c1_3_ExbD-family,0.002336127,0.003573891,0.01256328,0.011404557
scaffold_89256_c1_4_TonB-family,0.001772181,0.004349368,0.007344623,0.008398266
scaffold_893971_c1_1_ExbB-family,9.83E-05,4.18E-05,0.000193602,0.000104862
scaffold_8954_c1_3_ExbB-family,0.001091713,0.002045835,0.001542383,0.001709503
scaffold_8954_c1_4_ExbB-family,0.000287627,0.000341029,0.00056036,0.001052176
scaffold_8954_c1_5_ExbD-family,0.00082284,0.000406707,0.000458514,0.000849613
scaffold_8954_c1_6_TonB-family,0.00032358,0.00045252,0.000336216,0.000361686
scaffold_89799_c1_2_ExbB-family,0.000212979,0.000231659,0.000200806,0.000345067
scaffold_89799_c1_3_ExbB-family,4.25E-05,0.000108614,0,0
scaffold_900383_c1_1_ExbB-family,0.000166237,5.31E-05,0,0.000310392
scaffold_900383_c1_2_ExbD-family,2.65E-05,3.39E-05,0.000361985,0.000198243
scaffold_903824_c1_1_ExbD-family,0.000156968,0.000634688,0.000523272,0.000558259
scaffold_903824_c1_2_ExbB-family,0.000767689,0.001392973,0.001928574,0.00193995
scaffold_906300_c1_1_PF04773_FecR,6.40E-05,0.000190632,9.70E-05,2.28E-05
scaffold_906947_c1_1_PF00210-Ferritin_like_domain,0.001166027,0.001009401,0.000359362,0.000126519
scaffold_90716_c1_4_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000618567,0.000861633,0.001039555,0.000739981
scaffold_9084_c1_2_ExbB-family,0.001760795,0.004780097,0.001538219,0.002123735
scaffold_9084_c1_3_ExbB-family,0.000993674,0.002942521,0.000903418,0.001646702
scaffold_9084_c1_4_ExbD-family,0.000727285,0.000825466,0.000465307,0.00169566
scaffold_9084_c1_5_ExbD-family,0.000627872,0.000534474,9.51E-05,0.000641998
scaffold_9084_c1_6_TonB-family,0.000470383,0.00161705,0.000707281,0.00057909
scaffold_9098_c1_6_ExbB-family,0.000411074,0.001312221,0.0006756,0.00059042
scaffold_9098_c1_7_ExbD-family,0.000567385,0.000987924,0.000328268,0.00074296
scaffold_9098_c1_8_TonB-family,0.000399294,0.000582682,0.000557504,0.000593397
scaffold_9132_c1_3_ViuB-family-siderophore-utilization,0.001256035,0.000853633,4.60E-05,8.65E-05
scaffold_9132_c1_5_HmuV-family-ATP-binding-protein,0.006173464,0.004193317,0.000128144,0.000120307
scaffold_9132_c1_6_FpvE-family-permease,0.010394287,0.007407719,3.82E-05,0.000145777
scaffold_9132_c1_7_HatD-family-substrate-binding-protein,0.013021982,0.005117378,0.000116413,0.000204924
scaffold_9132_c1_8_PirA-family-siderophore-receptor,0.052700558,0.032598774,3.19E-05,8.56E-05
scaffold_914784_c1_2_ExbB-family,3.23E-05,0.000165093,0.000176327,0.000155196
scaffold_915634_c1_2_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,0.000240425,0.000326178,9.56E-05,0.00024049
