Gene,2.5nM_DFB_A,2.5nM_DFB_B,2.5nM_Fe_A,2.5nM_Fe_B
Ga0401699_0760433_912_1052_This_b-type_cytochrome_is_tightly_associated_with_the_reaction_center_of_photosystem_II_PSII._PSII_is_a_light-driven_water_plastoquinone_oxidoreductase_that_uses_light_energy_to_abstract_electrons_from_H2O__generating_O2_and_a_proton_gradient_subsequently_used_for_ATP_formation._It_consists_of_a_core_antenna_complex_that_captures_photons__and_an_electron_transfer_chain_that_converts_photonic_excitation_into_a_charge_separation,27.16529416,35.5935961,81.54453937,89.43146967
Ga0401699_0760669_5_1120_coreceptor_activity_involved_in_Wnt_signaling_pathway__planar_cell_polarity_pathway,51.783842,30.20062699,0,0
Ga0401699_0762803_170_688_cell_redox_homeostasis,33.9566177,34.51500228,7.868332746,4.299589888
Ga0401699_0771022_517_1113_Tubulin_is_the_major_constituent_of_microtubules._It_binds_two_moles_of_GTP__one_at_an_exchangeable_site_on_the_beta_chain_and_one_at_a_non-exchangeable_site_on_the_alpha_chain,17.8272243,18.33609496,1.430605954,0.859917978
Ga0401699_0771035_1_1113_,35.65444859,30.20062699,5.722423815,0
Ga0401699_0771545_1_513_Domain_of_unknown_function_DUF4856,117.1503311,102.466413,0.715302977,1.719835955
Ga0401699_0774373_297_1085_Belongs_to_the_OprB_family,48.38818023,55.00828488,1.430605954,7.739261798
Ga0401699_0779449_203_1105_,148.5602025,152.0817288,7.153029769,8.599179776
Ga0401699_0779694_605_1024_ribulose-bisphosphate_carboxylase_activity,18.67613974,31.27922082,2.861211908,4.299589888
Ga0401699_0783158_193_1068_chlorophyll_binding,76.40238984,126.1954771,263.2314955,311.2903079
Ga0401699_0783600_10_1101_Belongs_to_the_OprB_family,177.4233275,216.7973581,16.45196847,20.63803146
Ga0401699_0786864_1_1011_RuBisCO_catalyzes_two_reactions_the_carboxylation_of_D-_ribulose_1_5-bisphosphate__the_primary_event_in_carbon_dioxide_fixation__as_well_as_the_oxidative_fragmentation_of_the_pentose_substrate_in_the_photorespiration_process._Both_reactions_occur_simultaneously_and_in_competition_at_the_same_active_site,715.6357181,428.201747,1532.178977,2277.062805
Ga0401699_0787604_63_452_Ribosomal_protein_L14,5.093492656,7.550156749,4.291817861,0
Ga0401699_0798428_1_1092_,182.5168202,98.15203773,0,0
Ga0401699_0799054_1_1092_Belongs_to_the_OprB_family,37.35227948,26.96484553,0,0.859917978
Ga0401699_0802402_23_1090_ig-like__plexins__transcription_factors,39.8990258,33.43640846,1.430605954,6.879343821
Ga0401699_0802787_64_1017_Belongs_to_the_OprB_family,95.92744502,65.7942231,2.861211908,1.719835955
Ga0401699_0803844_1_801_Belongs_to_the_OprB_family,218.1712688,264.2554862,2.145908931,2.579753933
Ga0401699_0804527_3_1088_,58.57516554,102.466413,2.861211908,6.879343821
Ga0401699_0805425_275_997_copper_ion_binding,18.67613974,31.27922082,62.23135899,97.17073147
Ga0401699_0807152_187_699_cell_redox_homeostasis,22.07180151,22.65047025,22.17439228,53.31491461
Ga0401699_0807624_1_1086_,60.27299643,21.57187642,0,0
Ga0401699_0809535_1_1083_,43.29468757,63.63703545,7.868332746,0.859917978
Ga0401699_0816657_199_693_Protein_of_unknown_function_DUF667,9.338069869,18.33609496,0,0
Ga0401699_0819688_121_804_structural_constituent_of_ribosome,12.73373164,24.80765789,2.861211908,4.299589888
Ga0401699_0821438_271_1068_Domain_of_unknown_function_DUF305,10.18698531,10.78593821,0,0
Ga0401699_0826219_349_1053_Belongs_to_the_OprB_family,1219.891491,1086.143978,68.66908578,79.11245394
Ga0401699_0831364_47_997_PspA/IM30_family,0.848915443,2.157187642,1.430605954,8.599179776
Ga0401699_0835218_568_939_Component_of_the_ubiquinol-cytochrome_c_reductase_complex_complex_III_or_cytochrome_b-c1_complex__which_is_a_respiratory_chain_that_generates_an_electrochemical_potential_coupled_to_ATP_synthesis,0,1.078593821,0,0.859917978
Ga0401699_0842064_27_896_Chlorophyll_A-B_binding_protein,42.44577213,40.98656521,0,1.719835955
Ga0401699_0846072_71_1060_,366.7314712,392.6081509,18.5978774,18.05827753
Ga0401699_0849091_44_1054_Belongs_to_the_OprB_family,11.03590075,17.25750114,0,0
Ga0401699_0851109_44_1057_protein_tyrosine/serine/threonine_phosphatase_activity,10.18698531,2.157187642,0,0
Ga0401699_0851889_3_1031_Photosystem_II_protein,209.6821143,387.2151818,1.430605954,5.159507865
Ga0401699_0851993_21_1055_RuBisCO_catalyzes_two_reactions_the_carboxylation_of_D-_ribulose_1_5-bisphosphate__the_primary_event_in_carbon_dioxide_fixation__as_well_as_the_oxidative_fragmentation_of_the_pentose_substrate_in_the_photorespiration_process._Both_reactions_occur_simultaneously_and_in_competition_at_the_same_active_site,46.69034934,135.9028215,90.84347807,102.3302393
Ga0401699_0853557_25_1056_alkylated_DNA_binding,34.80553315,12.94312585,0,0
Ga0401699_0854847_1_1053_Belongs_to_the_OprB_family,49.23709567,23.72906407,0,0
Ga0401699_0855476_867_1055_COG3634_Alkyl_hydroperoxide_reductase__large_subunit,24.61854784,4.314375285,5.007120838,2.579753933
Ga0401699_0857134_432_983_Belongs_to_the_small_GTPase_superfamily._Arf_family,12.73373164,23.72906407,49.35590541,79.11245394
Ga0401699_0866382_1_1041_Belongs_to_the_OprB_family,61.97082731,51.77250342,1.430605954,12.03885169
Ga0401699_0867600_37_927_ER_retention_sequence_binding,54.33058833,53.92969106,2.861211908,1.719835955
Ga0401699_0868469_2_1045_Belongs_to_the_OprB_family,196.0994672,308.4778329,14.30605954,8.599179776
Ga0401699_0869284_327_986_60S_ribosomal_protein_L10._Source_PGD,12.73373164,14.02171968,4.291817861,2.579753933
Ga0401699_0870394_68_1045_Domain_of_unknown_function_DUF305,191.85489,129.4312585,2.145908931,1.719835955
Ga0401699_0871255_287_841_Peroxiredoxin,28.01420961,31.27922082,4.291817861,1.719835955
Ga0401699_0878019_108_986_,3.39566177,2.157187642,0,0
Ga0401699_0881424_90_1037_,17.8272243,35.5935961,2.861211908,0
Ga0401699_0882134_2_1036_calcium_ion_binding,52.63275744,31.27922082,0,0
Ga0401699_0883072_3_998_Scavenger_receptor_Cys-rich,182.5168202,60.40125399,0,0
Ga0401699_0883796_55_390_cytoplasmic_translation,5.093492656,5.392969106,0,0
Ga0401699_0891994_222_983_Chlorophyll_A-B_binding_protein,58.57516554,88.44469334,0,0
Ga0401699_0901996_2_1024_Belongs_to_the_OprB_family,44.14360302,65.7942231,0,0
Ga0401699_0907120_235_987_Ribosomal_protein_S6e,22.07180151,24.80765789,7.868332746,0
Ga0401699_0909893_20_814_Chlorophyll_A-B_binding_protein,117.1503311,70.10859838,1.430605954,6.019425843
Ga0401699_0910420_3_1019_PsaA_and_PsaB_bind_P700__the_primary_electron_donor_of_photosystem_I_PSI__as_well_as_the_electron_acceptors_A0__A1_and_FX._PSI_is_a_plastocyanin_cytochrome_c6-ferredoxin_oxidoreductase__converting_photonic_excitation_into_a_charge_separation__which_transfers_an_electron_from_the_donor_P700_chlorophyll_pair_to_the_spectroscopically_characterized_acceptors_A0__A1__FX__FA_and_FB_in_turn._Oxidized_P700_is_reduced_on_the_lumenal_side_of_the_thylakoid_membrane_by_plastocyanin_or_cytochrome_c6,162.991765,204.932826,532.1854148,593.3434045
Ga0401699_0922117_2_1015_Belongs_to_the_OprB_family,129.0351473,105.7021945,4.291817861,4.299589888
Ga0401699_0926874_14_1006_Belongs_to_the_OprB_family,10.18698531,10.78593821,0,0
Ga0401699_0927521_251_784_Iron-storage_protein,12.73373164,22.65047025,0,0
Ga0401699_0934095_212_979_Chlorophyll_A-B_binding_protein,22.92071695,25.88625171,28.61211908,56.75458652
Ga0401699_0935296_47_1006_,46.69034934,31.27922082,5.007120838,2.579753933
Ga0401699_0935479_572_871_Ferredoxins_are_iron-sulfur_proteins_that_transfer_electrons_in_a_wide_variety_of_metabolic_reactions,7.640238984,23.72906407,155.936049,147.9058921
Ga0401699_0939198_3_983_Ca2_-binding_protein_EF-Hand_superfamily,0,0,0,0
Ga0401699_0943097_1_1002_Belongs_to_the_OprB_family,178.272243,173.6536052,24.32030121,45.57565281
Ga0401699_0944095_1_1002_Belongs_to_the_ClpA_ClpB_family,61.12191187,52.85109724,189.5552889,201.2208068
Ga0401699_0950397_41_763_pseudouridine_synthase_activity,2.546746328,4.314375285,354.7902765,233.0377719
Ga0401699_0950600_121_918_Destroys_radicals_which_are_normally_produced_within_the_cells_and_which_are_toxic_to_biological_systems,15.28047797,30.20062699,41.48757266,56.75458652
Ga0401699_0953672_2_976_,28.01420961,32.35781464,2.861211908,4.299589888
Ga0401699_0958200_75_992_Chlorophyll_A-B_binding_protein,16.97830885,6.471562927,0.715302977,0.859917978
Ga0401699_0962834_3_989_,988.1375752,1119.580386,25.03560419,33.53680113
Ga0401699_0968983_2_988_Belongs_to_the_OprB_family,54.33058833,39.90797139,0,4.299589888
Ga0401699_0972535_297_986_Belongs_to_the_OprB_family,283.5377578,322.4995526,2.861211908,0.859917978
Ga0401699_0973927_47_985_,49.23709567,36.67218992,4.291817861,2.579753933
Ga0401699_0976497_41_985_Chlorophyll_A-B_binding_protein,11.8848162,9.707344391,0.715302977,1.719835955
Ga0401699_0983057_22_981_Belongs_to_the_OprB_family,122.2438237,113.2523512,3.576514884,0.859917978
Ga0401699_0983806_22_981_Belongs_to_the_OprB_family,55.17950377,44.22234667,0,1.719835955
Ga0401699_0985559_3_980_Carbohydrate-selective_porin__OprB_family,28.01420961,72.26578602,694.5591906,877.9762551
Ga0401699_0994070_167_973_,35.65444859,62.55844163,6.437726792,0.859917978
Ga0401699_0997124_239_703_Ribosomal_protein_S19e,13.58264708,22.65047025,3.576514884,2.579753933
Ga0401699_0999257_3_971_One_of_the_components_of_the_core_complex_of_photosystem_II_PSII._It_binds_chlorophyll_and_helps_catalyze_the_primary_light-induced_photochemical_processes_of_PSII._PSII_is_a_light-_driven_water_plastoquinone_oxidoreductase__using_light_energy_to_abstract_electrons_from_H2O__generating_O2_and_a_proton_gradient_subsequently_used_for_ATP_formation,105.2655149,279.3557997,586.5484411,606.2421742
Ga0401699_0999346_3_971_Sigma_factors_are_initiation_factors_that_promote_the_attachment_of_RNA_polymerase_to_specific_initiation_sites_and_are_then_released,205.4375371,148.8459473,48.64060243,50.73516068
Ga0401699_1009629_660_860_,76.40238984,100.3092254,15.73666549,20.63803146
Ga0401699_1010911_57_866_Chlorophyll_A-B_binding_protein,22.92071695,28.04343935,0,0
Ga0401699_1014451_3_440_rRNA_binding,5.942408098,14.02171968,77.96802448,87.71163371
Ga0401699_1017859_2_961_cytoskeleton_organization,3.39566177,12.94312585,0,0
Ga0401699_1019640_97_816_EF-hand__calcium_binding_motif,31.40987138,18.33609496,5.722423815,3.43967191
Ga0401699_1020942_214_912_Bacterial_transferase_hexapeptide_six_repeats,0,0,0,0
Ga0401699_1023119_3_941_Belongs_to_the_OprB_family,65.36648908,92.75906863,0,1.719835955
Ga0401699_1034559_346_789_Ribosomal_protein_S24e,10.18698531,6.471562927,1.430605954,0.859917978
Ga0401699_1038848_109_801_ATP_synthase_delta_OSCP_subunit,5.093492656,7.550156749,0,0
Ga0401699_1040506_3_950_,302.2138976,291.2203317,22.88969526,12.89876966
Ga0401699_1058843_1_942_,130.7329782,83.05172424,0,0
Ga0401699_1061009_496_939_Belongs_to_the_OprB_family,46.69034934,60.40125399,4.291817861,2.579753933
Ga0401699_1064322_1_939_Thrombospondin_type_1_repeats,16.12939341,11.86453203,0,0
Ga0401699_1064615_237_941_COG0624_Acetylornithine_deacetylase_Succinyl-diaminopimelate_desuccinylase_and_related_deacylases,4.244577213,23.72906407,0,1.719835955
Ga0401699_1066642_92_940_Transferrin,1246.20787,1200.474923,25.75090717,12.89876966
Ga0401699_1077570_105_887_Chlorophyll_A-B_binding_protein,27.16529416,48.53672196,0,0
Ga0401699_1079767_289_576_This_b-type_cytochrome_is_tightly_associated_with_the_reaction_center_of_photosystem_II_PSII._PSII_is_a_light-driven_water_plastoquinone_oxidoreductase_that_uses_light_energy_to_abstract_electrons_from_H2O__generating_O2_and_a_proton_gradient_subsequently_used_for_ATP_formation._It_consists_of_a_core_antenna_complex_that_captures_photons__and_an_electron_transfer_chain_that_converts_photonic_excitation_into_a_charge_separation,28.01420961,71.1871922,135.1922626,133.2872865
Ga0401699_1081227_17_418_Belongs_to_the_OprB_family,264.0127027,364.5647116,12.87545358,16.33844157
Ga0401699_1081227_602_910_,40.74794125,46.37953431,2.145908931,2.579753933
Ga0401699_1082200_21_863_,96.77636046,90.60188098,12.16015061,8.599179776
Ga0401699_1083820_243_932_collagen,71.30889718,33.43640846,0,0
Ga0401699_1094399_30_830_rRNA_binding,13.58264708,18.33609496,0.715302977,1.719835955
Ga0401699_1103807_170_862_Binds_directly_to_23S_rRNA._Might_be_involved_in_E_site_tRNA_release,11.03590075,5.392969106,62.23135899,85.13187978
Ga0401699_1107570_86_838_rRNA_binding,11.03590075,12.94312585,2.861211908,0
Ga0401699_1123634_8_766_Translocon-associated_protein_TRAP__alpha_subunit,13.58264708,15.1003135,0.715302977,0.859917978
Ga0401699_1124754_49_825_translation_elongation_factor_activity,9.338069869,10.78593821,2.145908931,3.43967191
Ga0401699_1125595_3_899_,18.67613974,12.94312585,0.715302977,1.719835955
Ga0401699_1128556_10_675_peptidyl-prolyl_cis-trans_isomerase_activity,6.791323541,4.314375285,0,0
Ga0401699_1129240_6_866_transporter_of_a_GTP-driven_Fe2__uptake_system,70.45998174,111.0951636,5.722423815,0
Ga0401699_1135930_1_891_Photosystem_II_protein,418.5153132,1110.951636,7.868332746,4.299589888
Ga0401699_1142394_237_677_protein_transport,16.12939341,7.550156749,0,0
Ga0401699_1150675_2_901_Belongs_to_the_OprB_family,112.9057539,49.61531578,2.145908931,3.43967191
Ga0401699_1151955_1_900_,352.2999087,72.26578602,8.583635723,6.019425843
Ga0401699_1157609_43_900_Belongs_to_the_OprB_family,76.40238984,92.75906863,1.430605954,3.43967191
Ga0401699_1161161_8_898_Belongs_to_the_OprB_family,458.414339,336.5212722,65.0925709,82.55212585
Ga0401699_1161379_149_532_,14.43156252,6.471562927,37.91105778,60.19425843
Ga0401699_1168173_229_867_Belongs_to_the_universal_ribosomal_protein_uL13_family,9.338069869,15.1003135,2.861211908,0.859917978
Ga0401699_1168694_356_841_Belongs_to_the_OprB_family,1151.12934,743.1511428,46.4946935,77.39261798
Ga0401699_1173488_10_891_Belongs_to_the_OprB_family,230.9050004,217.8759519,15.02136251,16.33844157
Ga0401699_1174526_7_891_,151.1069488,39.90797139,0,0
Ga0401699_1174708_3_893_,96.77636046,114.3309451,15.73666549,22.35786742
Ga0401699_1179201_46_885_Belongs_to_the_OprB_family,0.848915443,0,31.47333098,45.57565281
Ga0401699_1181568_36_857_Putative_beta-barrel_porin-2__OmpL-like._bbp2,72.15781262,97.07344391,2.861211908,3.43967191
Ga0401699_1181626_3_890_Belongs_to_the_OprB_family,11.8848162,14.02171968,0,0
Ga0401699_1183583_300_842_ribulose-bisphosphate_carboxylase_activity,36.50336403,102.466413,153.0748371,208.1001506
Ga0401699_1187096_561_887_PsaA_and_PsaB_bind_P700__the_primary_electron_donor_of_photosystem_I_PSI__as_well_as_the_electron_acceptors_A0__A1_and_FX._PSI_is_a_plastocyanin_cytochrome_c6-ferredoxin_oxidoreductase__converting_photonic_excitation_into_a_charge_separation__which_transfers_an_electron_from_the_donor_P700_chlorophyll_pair_to_the_spectroscopically_characterized_acceptors_A0__A1__FX__FA_and_FB_in_turn._Oxidized_P700_is_reduced_on_the_lumenal_side_of_the_thylakoid_membrane_by_plastocyanin_or_cytochrome_c6,40.74794125,71.1871922,149.4983222,208.9600686
Ga0401699_1191412_109_849_Rubrerythrin,1.697830885,8.62875057,40.05696671,171.9835955
Ga0401699_1192954_26_814_Belongs_to_the_OprB_family,151.1069488,191.9897002,0.715302977,2.579753933
Ga0401699_1196213_235_882_Chlorophyll_A-B_binding_protein,12.73373164,6.471562927,0,0
Ga0401699_1202811_34_882_Belongs_to_the_OprB_family,39.8990258,25.88625171,0,0
Ga0401699_1206233_366_815_Ca2_-binding_protein_EF-Hand_superfamily,33.10770226,19.41468878,5.722423815,6.879343821
Ga0401699_1209637_1_765_Chlorophyll_A-B_binding_protein,77.25130528,65.7942231,19.31318038,12.03885169
Ga0401699_1211732_3_878_,22.07180151,15.1003135,1.430605954,2.579753933
Ga0401699_1216675_1_876_,382.0119492,445.4592482,28.61211908,15.4785236
Ga0401699_1221296_1_873_Photosynthetic_reaction_centre_protein,1675.759084,2165.816393,2561.49996,2492.042299
Ga0401699_1227096_1_870_Photosystem_II_protein,78.94913616,168.2606361,3.576514884,0
Ga0401699_1231521_83_775_Ribosomal_protein_L1p/L10e_family,17.8272243,19.41468878,2.145908931,2.579753933
Ga0401699_1233326_220_672_cell_redox_homeostasis,25.46746328,44.22234667,3.576514884,4.299589888
Ga0401699_1235187_44_868_Belongs_to_the_OprB_family,30.56095593,29.12203317,0.715302977,0.859917978
Ga0401699_1238881_223_867_,67.06431997,63.63703545,2.145908931,5.159507865
Ga0401699_1244438_3_137_Carbohydrate-selective_porin__OprB_family,330.2281072,317.1065834,30.04272503,55.03475057
Ga0401699_1245926_290_865_domain_protein,19.52505518,16.17890732,0.715302977,0.859917978
Ga0401699_1266091_87_629_High_mobility_group_protein,18.67613974,18.33609496,2.145908931,2.579753933
Ga0401699_1274950_52_507_Ribosomal_S13/S15_N-terminal_domain,11.03590075,15.1003135,1.430605954,1.719835955
Ga0401699_1277613_1_807_Domain_of_unknown_function_DUF305,17.8272243,15.1003135,0,0
Ga0401699_1281815_2_850_structural_constituent_of_cytoskeleton,0,0,0,0
Ga0401699_1298330_2_337_Photosystem_II_protein,23.76963239,32.35781464,0,0
Ga0401699_1298677_1_684_calcium_ion_transport,90.83395236,56.0868787,5.722423815,0.859917978
Ga0401699_1299057_118_672_ADP-ribosylation_factor_family._Source_PGD,9.338069869,6.471562927,1.430605954,0
Ga0401699_1302305_182_844_Ubiquitin_homologues,55.17950377,44.22234667,8.583635723,4.299589888
Ga0401699_1308086_22_618_Cytochrome_C_and_Quinol_oxidase_polypeptide_I,153.6536951,223.268921,2.145908931,12.89876966
Ga0401699_1313099_256_792_Ribosomal_S17_N-terminal,11.03590075,11.86453203,6.437726792,0.859917978
Ga0401699_1321282_217_807_peptidyl-prolyl_cis-trans_isomerase_activity,29.71204049,16.17890732,4.291817861,0.859917978
Ga0401699_1327097_1_696_Glucose_regulated_protein_BiP._Source_PGD,39.8990258,20.4932826,2.145908931,1.719835955
Ga0401699_1331879_159_752_Belongs_to_the_eukaryotic_ribosomal_protein_eL6_family,13.58264708,16.17890732,2.861211908,0.859917978
Ga0401699_1335131_3_833_,28.01420961,20.4932826,3.576514884,0.859917978
Ga0401699_1344285_52_831_ATP_synthase,8.489154426,7.550156749,0,0
Ga0401699_1351152_48_827_Chlorophyll_A-B_binding_protein,40.74794125,37.75078374,0.715302977,2.579753933
Ga0401699_1356877_2_790_Integrin_alpha_beta-propellor_repeats.,20.37397062,10.78593821,0,0
Ga0401699_1358480_2_826_Ca2_-binding_protein_EF-Hand_superfamily,0,0,0,0
Ga0401699_1361865_1_795_,48.38818023,84.13031806,7.868332746,12.89876966
Ga0401699_1367548_2_823_Belongs_to_the_OprB_family,103.567684,42.06515903,0.715302977,0.859917978
Ga0401699_1369815_1_822_PsaA_and_PsaB_bind_P700__the_primary_electron_donor_of_photosystem_I_PSI__as_well_as_the_electron_acceptors_A0__A1_and_FX._PSI_is_a_plastocyanin_cytochrome_c6-ferredoxin_oxidoreductase__converting_photonic_excitation_into_a_charge_separation__which_transfers_an_electron_from_the_donor_P700_chlorophyll_pair_to_the_spectroscopically_characterized_acceptors_A0__A1__FX__FA_and_FB_in_turn._Oxidized_P700_is_reduced_on_the_lumenal_side_of_the_thylakoid_membrane_by_plastocyanin_or_cytochrome_c6,14.43156252,16.17890732,36.48045182,65.3537663
Ga0401699_1369948_219_821_PsaA_and_PsaB_bind_P700__the_primary_electron_donor_of_photosystem_I_PSI__as_well_as_the_electron_acceptors_A0__A1_and_FX._PSI_is_a_plastocyanin_cytochrome_c6-ferredoxin_oxidoreductase__converting_photonic_excitation_into_a_charge_separation__which_transfers_an_electron_from_the_donor_P700_chlorophyll_pair_to_the_spectroscopically_characterized_acceptors_A0__A1__FX__FA_and_FB_in_turn._Oxidized_P700_is_reduced_on_the_lumenal_side_of_the_thylakoid_membrane_by_plastocyanin_or_cytochrome_c6,464.3567471,537.139723,1293.983085,1635.563993
